category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0051186,0.009416038180449393,0.9942474422740836,39,599,cofactor metabolic process,BP
GO:0010665,0.00941835664379091,0.9978479745032097,6,52,regulation of cardiac muscle cell apoptotic process,BP
GO:0086056,0.009432307276472464,0.9998133491543036,2,3,voltage-gated calcium channel activity involved in AV node cell action potential,MF
GO:0001907,0.009441289665993904,0.9997374568394436,2,4,killing by symbiont of host cells,BP
GO:0044004,0.009441289665993904,0.9997374568394436,2,4,disruption by symbiont of host cell,BP
GO:0006639,0.00946098443702381,0.9963820119348329,12,127,acylglycerol metabolic process,BP
GO:0071549,0.00950095031438548,0.9982423946038852,5,30,cellular response to dexamethasone stimulus,BP
GO:0043620,0.009516767829705345,0.9963578318532333,12,127,regulation of DNA-templated transcription in response to stress,BP
GO:0000727,0.009544195707610151,0.9991847497927886,3,11,double-strand break repair via break-induced replication,BP
GO:0007584,0.009545986209746428,0.9955217499861551,18,218,response to nutrient,BP
GO:0051302,0.009550017251992223,0.9958857424912687,15,167,regulation of cell division,BP
GO:0007051,0.00955848013021278,0.9958793839125097,15,170,spindle organization,BP
GO:0043436,0.009591255422732616,0.9933389569564545,69,1167,oxoacid metabolic process,BP
GO:0031379,0.009615317623654055,0.9997300318284568,2,4,RNA-directed RNA polymerase complex,CC
GO:0005775,0.009627453049048076,0.9958447127514568,15,172,vacuolar lumen,CC
GO:0002062,0.009647348013826489,0.996307930310209,12,121,chondrocyte differentiation,BP
GO:0098900,0.009658895653315725,0.9974820969240404,7,53,regulation of action potential,BP
GO:0031491,0.009672119310711597,0.9971730781051004,8,70,nucleosome binding,MF
GO:0061572,0.009763801051588339,0.995925245754518,14,154,actin filament bundle organization,BP
GO:0044429,0.009773512145213036,0.9933863458052492,60,1013,mitochondrial part,CC
GO:0046390,0.009785009401621022,0.9950027965214817,22,294,ribose phosphate biosynthetic process,BP
GO:0043679,0.009816950900802462,0.9962367404713945,12,119,axon terminus,CC
GO:0035821,0.009829724948933484,0.9958861848805016,14,164,modification of morphology or physiology of other organism,BP
GO:0048638,0.009848047112023688,0.9947300428532572,25,340,regulation of developmental growth,BP
GO:0043491,0.009852428929732187,0.9951472621675722,20,265,protein kinase B signaling,BP
GO:0046640,0.00988322040540328,0.9981604905153582,5,29,regulation of alpha-beta T cell proliferation,BP
GO:0031122,0.009900212144485311,0.9974068858869629,7,53,cytoplasmic microtubule organization,BP
GO:1902993,0.009906708423848401,0.9986090763506573,4,20,positive regulation of amyloid precursor protein catabolic process,BP
GO:0007005,0.009921095812207528,0.9941409428580062,34,519,mitochondrion organization,BP
GO:1905063,0.009950215058753192,0.9985554525999233,4,26,regulation of vascular smooth muscle cell differentiation,BP
GO:0098981,0.01000253508141141,0.9991523990553736,3,10,cholinergic synapse,CC
GO:0000793,0.010004096041141969,0.9952813219620971,18,223,condensed chromosome,CC
GO:0042482,0.01001033842580723,0.9991296971259476,3,11,positive regulation of odontogenesis,BP
GO:0090101,0.010010402356548712,0.9961452634154624,12,125,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BP
GO:0055114,0.010023797183319852,0.9932323193737899,59,978,oxidation-reduction process,BP
GO:0034138,0.010067907354855717,0.9985905828826084,4,19,toll-like receptor 3 signaling pathway,BP
GO:0097421,0.010073111334177,0.9981094726284282,5,30,liver regeneration,BP
GO:0006638,0.010080382205789485,0.996111297753986,12,128,neutral lipid metabolic process,BP
GO:1905908,0.010093831689035429,0.9997092438185392,2,4,positive regulation of amyloid fibril formation,BP
GO:0006816,0.010095665007224182,0.9941972494967531,31,432,calcium ion transport,BP
GO:0042108,0.01009819395993326,0.9970334297009741,8,67,positive regulation of cytokine biosynthetic process,BP
GO:0010977,0.010103137534637078,0.9957652784888236,14,155,negative regulation of neuron projection development,BP
GO:0043625,0.010127574587742424,0.9997077575467084,2,4,delta DNA polymerase complex,CC
GO:0002090,0.010129914444669853,0.9973283320133002,7,55,regulation of receptor internalization,BP
GO:1905214,0.010154913357065573,0.9991124206784433,3,11,regulation of RNA binding,BP
GO:0010800,0.010172939714255716,0.9980929946699898,5,29,positive regulation of peptidyl-threonine phosphorylation,BP
GO:0010661,0.01021187057289461,0.9980588004511395,5,33,positive regulation of muscle cell apoptotic process,BP
GO:0000910,0.010248144787074262,0.9955455214895901,15,171,cytokinesis,BP
GO:0019838,0.010254680108150734,0.9958615181932711,13,137,growth factor binding,MF
GO:0042306,0.010304605125852732,0.9972732700735897,7,55,regulation of protein import into nucleus,BP
GO:0010644,0.010344719008322144,0.9980527391982121,5,29,cell communication by electrical coupling,BP
GO:0072593,0.010366672865371386,0.9947714240678185,21,277,reactive oxygen species metabolic process,BP
GO:0045589,0.010376669720292992,0.9980315584562237,5,31,regulation of regulatory T cell differentiation,BP
GO:0071636,0.010390417258113356,0.9985206003161728,4,20,positive regulation of transforming growth factor beta production,BP
GO:0140029,0.010401137726041051,0.9966498599938277,9,80,exocytic process,BP
GO:0030686,0.010415195259015549,0.9980224383599501,5,31,90S preribosome,CC
GO:0046886,0.010417947273750035,0.9990807475851452,3,11,positive regulation of hormone biosynthetic process,BP
GO:0008332,0.010423418577638585,0.9997824936628948,2,3,low voltage-gated calcium channel activity,MF
GO:0046889,0.010444618399564677,0.9966254589343613,9,84,positive regulation of lipid biosynthetic process,BP
GO:0035035,0.010465915190071368,0.998024233183858,5,29,histone acetyltransferase binding,MF
GO:0036019,0.0104715383587372,0.998505637316398,4,20,endolysosome,CC
GO:0046320,0.01050046137110578,0.9980089076057919,5,30,regulation of fatty acid oxidation,BP
GO:0008408,0.010577044525343613,0.997187018888282,7,55,3'-5' exonuclease activity,MF
GO:0060544,0.01058770813184092,0.9984482626712531,4,24,regulation of necroptotic process,BP
GO:0031306,0.010591884718071069,0.9984730078974253,4,21,intrinsic component of mitochondrial outer membrane,CC
GO:0001094,0.010596353486918965,0.9990590897483552,3,11,TFIID-class transcription factor complex binding,MF
GO:1903312,0.010604566711577678,0.9965757689003153,9,79,negative regulation of mRNA metabolic process,BP
GO:0070044,0.010637935836375335,0.9996849548506991,2,4,synaptobrevin 2-SNAP-25-syntaxin-1a complex,CC
GO:0032588,0.010649726368619572,0.996554442467589,9,81,trans-Golgi network membrane,CC
GO:0032797,0.010689357045564833,0.9990477438712678,3,11,SMN complex,CC
GO:0032341,0.010711883184361722,0.9990688585811789,3,10,aldosterone metabolic process,BP
GO:0032342,0.010711883184361722,0.9990688585811789,3,10,aldosterone biosynthetic process,BP
GO:1903046,0.010714571345400725,0.9951721153528392,16,188,meiotic cell cycle process,BP
GO:0007296,0.010719949949934646,0.9996812344946588,2,4,vitellogenesis,BP
GO:0032637,0.010734873390852157,0.9965202754281011,9,82,interleukin-8 production,BP
GO:0030674,0.010764975515380021,0.9952948857491201,15,170,"protein binding, bridging",MF
GO:0003143,0.01076937148106698,0.9968029675016232,8,66,embryonic heart tube morphogenesis,BP
GO:0035739,0.010800247197703124,0.9990341664724015,3,11,"CD4-positive, alpha-beta T cell proliferation",BP
GO:2000561,0.010800247197703124,0.9990341664724015,3,11,"regulation of CD4-positive, alpha-beta T cell proliferation",BP
GO:0010506,0.010804814384209938,0.9942536857459177,24,326,regulation of autophagy,BP
GO:0071480,0.010825900883430403,0.997931608588022,5,30,cellular response to gamma radiation,BP
GO:0016082,0.01084948174104305,0.9984473736776016,4,19,synaptic vesicle priming,BP
GO:0051194,0.010853653645587472,0.9979180334274682,5,31,positive regulation of cofactor metabolic process,BP
GO:0051149,0.010885039669047036,0.9961867175576506,10,107,positive regulation of muscle cell differentiation,BP
GO:1901681,0.010897342178368291,0.9945877407783096,20,249,sulfur compound binding,MF
GO:0016605,0.010904185443798758,0.9961910957728426,10,99,PML body,CC
GO:0042330,0.010918917247554673,0.9931384850578241,42,642,taxis,BP
GO:0034703,0.010943089351038184,0.9946824284971937,19,220,cation channel complex,CC
GO:0014002,0.010953034781982906,0.9974441351142782,6,44,astrocyte development,BP
GO:0061008,0.010975932827743048,0.9955318885090481,13,137,hepaticobiliary system development,BP
GO:0042118,0.010984119924180497,0.9989913749449093,3,12,endothelial cell activation,BP
GO:0000375,0.011042902103287688,0.9940302033259316,25,348,"RNA splicing, via transesterification reactions",BP
GO:0019884,0.011058309133418973,0.9953090381594234,14,160,antigen processing and presentation of exogenous antigen,BP
GO:0003179,0.01114339288756289,0.9970175551334866,7,52,heart valve morphogenesis,BP
GO:0001920,0.011168684955168413,0.9996606079989665,2,4,negative regulation of receptor recycling,BP
GO:0097749,0.011171077934089065,0.9996604967844968,2,4,membrane tubulation,BP
GO:0030043,0.01121432530353332,0.9996584846339018,2,4,actin filament fragmentation,BP
GO:0032554,0.011280697626116097,0.9996553884055139,2,4,purine deoxyribonucleotide binding,MF
GO:0150076,0.011282016947566378,0.9966044633890799,8,73,neuroinflammatory response,BP
GO:0005884,0.011316708188695589,0.9957871078469441,11,111,actin filament,CC
GO:0002449,0.011342992386893616,0.9944558198234706,19,240,lymphocyte mediated immunity,BP
GO:0030866,0.011346822884369794,0.9973365698346172,6,43,cortical actin cytoskeleton organization,BP
GO:0071364,0.011363577653836186,0.9973317821647304,6,43,cellular response to epidermal growth factor stimulus,BP
GO:0042181,0.011380427795627219,0.9973319002277015,6,42,ketone biosynthetic process,BP
GO:1904978,0.011392798563103627,0.9996501366054719,2,4,regulation of endosome organization,BP
GO:0043325,0.011398430915684642,0.9977941589925615,5,30,"phosphatidylinositol-3,4-bisphosphate binding",MF
GO:0070498,0.011418348469272865,0.9959817840548498,10,100,interleukin-1-mediated signaling pathway,BP
GO:0036146,0.011436527398893923,0.999648080365058,2,4,cellular response to mycotoxin,BP
GO:0044306,0.011445981353980087,0.9953154541375252,13,137,neuron projection terminus,CC
GO:0060218,0.011497690288888768,0.9962288238854603,9,83,hematopoietic stem cell differentiation,BP
GO:0032231,0.011511999029366927,0.9959527857142917,10,95,regulation of actin filament bundle assembly,BP
GO:0060389,0.011532564413288395,0.996537752841963,8,65,pathway-restricted SMAD protein phosphorylation,BP
GO:0009266,0.011565386046830427,0.9943371762364741,19,238,response to temperature stimulus,BP
GO:0042391,0.01159281476625739,0.9932671447467294,31,432,regulation of membrane potential,BP
GO:0008154,0.01159992183968322,0.9945781388416307,17,208,actin polymerization or depolymerization,BP
GO:1990812,0.011644668627721887,0.9996382348680308,2,4,growth cone filopodium,CC
GO:0050685,0.011650056806057262,0.9977256042657667,5,31,positive regulation of mRNA processing,BP
GO:1901222,0.011669747516553274,0.9956276732531323,11,117,regulation of NIK/NF-kappaB signaling,BP
GO:0021761,0.011674737031815083,0.9956409467182087,11,107,limbic system development,BP
GO:0044106,0.011696333457504612,0.9953955626621663,12,129,cellular amine metabolic process,BP
GO:0001935,0.011713784199261352,0.9949779940681146,14,181,endothelial cell proliferation,BP
GO:0033197,0.011717230851720654,0.9988978835003183,3,12,response to vitamin E,BP
GO:0010770,0.011741050446482132,0.9949899866664057,14,153,positive regulation of cell morphogenesis involved in differentiation,BP
GO:0010662,0.011753368628633935,0.9971768132211645,6,54,regulation of striated muscle cell apoptotic process,BP
GO:2000182,0.011858199088591571,0.9996280350989746,2,4,regulation of progesterone biosynthetic process,BP
GO:0035877,0.01188208859058641,0.9996268877371987,2,4,death effector domain binding,MF
GO:0051865,0.011882151447968007,0.9964016412680081,8,69,protein autoubiquitination,BP
GO:0006379,0.011937832348739599,0.9982063308166121,4,22,mRNA cleavage,BP
GO:0021766,0.011943026218274692,0.9960654521789228,9,80,hippocampus development,BP
GO:0061387,0.011944241257553799,0.9955223032452022,11,109,regulation of extent of cell growth,BP
GO:0009119,0.011949064254211274,0.9957732256791986,10,96,ribonucleoside metabolic process,BP
GO:0030225,0.01195153990975477,0.9971627631305569,6,43,macrophage differentiation,BP
GO:1903779,0.011983105687913026,0.996362768192002,8,70,regulation of cardiac conduction,BP
GO:0071211,0.011984454070621441,0.999621957212997,2,4,protein targeting to vacuole involved in autophagy,BP
GO:0022857,0.011989124764236813,0.9917026590415975,64,1035,transmembrane transporter activity,MF
GO:0002605,0.011990953330434347,0.9996216433980873,2,4,negative regulation of dendritic cell antigen processing and presentation,BP
GO:2001259,0.011994193846504724,0.9963645826617045,8,68,positive regulation of cation channel activity,BP
GO:0031624,0.011998311623906488,0.9976330470805246,5,32,ubiquitin conjugating enzyme binding,MF
GO:0006356,0.012046812935642474,0.9976210882863266,5,32,regulation of transcription by RNA polymerase I,BP
GO:0050840,0.012050197649816177,0.996705514149175,7,57,extracellular matrix binding,MF
GO:0002431,0.012061127383729404,0.9960106282340818,9,84,Fc receptor mediated stimulatory signaling pathway,BP
GO:0007507,0.012063871170689085,0.9925596188342417,38,576,heart development,BP
GO:0001976,0.012089815668267086,0.998872419064061,3,11,neurological system process involved in regulation of systemic arterial blood pressure,BP
GO:0044786,0.01216214490622773,0.9962958777200164,8,71,cell cycle DNA replication,BP
GO:0001659,0.012186843599402593,0.9945926747200429,15,173,temperature homeostasis,BP
GO:2001251,0.012211636523775115,0.9951594082558878,12,133,negative regulation of chromosome organization,BP
GO:1900365,0.012251473304593417,0.9996089886579146,2,4,positive regulation of mRNA polyadenylation,BP
GO:0060391,0.012271963244715335,0.9988256244184327,3,12,positive regulation of SMAD protein signal transduction,BP
GO:1902562,0.01228109786226636,0.9970671840077195,6,43,H4 histone acetyltransferase complex,CC
GO:0016796,0.012283585621071083,0.9966291076865328,7,57,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",MF
GO:0071482,0.012296366051084442,0.9951264485404666,12,129,cellular response to light stimulus,BP
GO:0033962,0.012306216878606887,0.9981455676957419,4,21,cytoplasmic mRNA processing body assembly,BP
GO:0061630,0.012323648541738619,0.9940609952318472,18,221,ubiquitin protein ligase activity,MF
GO:0046467,0.012326349755048663,0.994900549674049,13,142,membrane lipid biosynthetic process,BP
GO:0019902,0.012340114152554187,0.9943532652925665,16,185,phosphatase binding,MF
GO:0031094,0.01239283635399757,0.9988334106004867,3,11,platelet dense tubular network,CC
GO:0006622,0.012394989871359985,0.9981282090226251,4,21,protein targeting to lysosome,BP
GO:1905897,0.01239825435605299,0.9958828737926386,9,83,regulation of response to endoplasmic reticulum stress,BP
GO:0030810,0.012430463473432483,0.997018469445749,6,44,positive regulation of nucleotide biosynthetic process,BP
GO:1900373,0.012430463473432483,0.997018469445749,6,44,positive regulation of purine nucleotide biosynthetic process,BP
GO:0043279,0.012460151533749818,0.9952970115091463,11,111,response to alkaloid,BP
GO:0007088,0.012491941711573876,0.9946171555970219,14,164,regulation of mitotic nuclear division,BP
GO:0000086,0.012502629004830712,0.9938242494800255,19,247,G2/M transition of mitotic cell cycle,BP
GO:0006931,0.012504004943485586,0.9995965819617892,2,4,"substrate-dependent cell migration, cell attachment to substrate",BP
GO:0005719,0.012553232332981524,0.9981099928889535,4,20,nuclear euchromatin,CC
GO:0015850,0.012563911386737556,0.9936659079168558,20,260,organic hydroxy compound transport,BP
GO:2001257,0.01256517486004452,0.9944037509508717,15,174,regulation of cation channel activity,BP
GO:0034124,0.012577541928899866,0.9995929434052764,2,4,regulation of MyD88-dependent toll-like receptor signaling pathway,BP
GO:0046949,0.012597810238061845,0.9974843564303181,5,32,fatty-acyl-CoA biosynthetic process,BP
GO:1903077,0.012602674729655376,0.9980758302250985,4,22,negative regulation of protein localization to plasma membrane,BP
GO:0030516,0.012611545525541662,0.9955039643299004,10,95,regulation of axon extension,BP
GO:0043153,0.012631023019516664,0.9980818689231988,4,21,entrainment of circadian clock by photoperiod,BP
GO:0005164,0.012634361271896063,0.9974830105606195,5,31,tumor necrosis factor receptor binding,MF
GO:0002576,0.012643094147787172,0.9949714576119393,12,128,platelet degranulation,BP
GO:0098973,0.0127145636284984,0.9995861328608547,2,4,structural constituent of postsynaptic actin cytoskeleton,MF
GO:1903580,0.012735966318622251,0.9969238510384886,6,45,positive regulation of ATP metabolic process,BP
GO:0060750,0.012741518357136846,0.9995847883916263,2,4,epithelial cell proliferation involved in mammary gland duct elongation,BP
GO:0045834,0.012745997791771695,0.9946992411429095,13,146,positive regulation of lipid metabolic process,BP
GO:0006956,0.012748225606828222,0.9960818361488445,8,72,complement activation,BP
GO:0140112,0.012778981249588404,0.9980408614221028,4,22,extracellular vesicle biogenesis,BP
GO:0021543,0.012858478970717253,0.9942604681422214,15,171,pallium development,BP
GO:0035101,0.012868863121463917,0.9995784157256045,2,4,FACT complex,CC
GO:0038093,0.012887745302472787,0.9942381753787036,15,179,Fc receptor signaling pathway,BP
GO:0034614,0.012926278905558686,0.9944044857658682,14,166,cellular response to reactive oxygen species,BP
GO:1901991,0.012981679017995087,0.9936945566064022,18,244,negative regulation of mitotic cell cycle phase transition,BP
GO:0051148,0.01300480089181175,0.9963669263789711,7,64,negative regulation of muscle cell differentiation,BP
GO:0070232,0.01301605175086434,0.9973719763025345,5,33,regulation of T cell apoptotic process,BP
GO:0060602,0.013046117014402914,0.9980131802585099,4,20,branch elongation of an epithelium,BP
GO:1901532,0.01307300695797376,0.9956158358550791,9,85,regulation of hematopoietic progenitor cell differentiation,BP
GO:0140110,0.013148601908874737,0.989977569630073,115,2028,transcription regulator activity,MF
GO:0098978,0.013192747992217882,0.9926702880468695,26,349,glutamatergic synapse,CC
GO:0061001,0.013200192860118632,0.9967975374937483,6,43,regulation of dendritic spine morphogenesis,BP
GO:0072111,0.013206847439479967,0.9979676994671418,4,21,cell proliferation involved in kidney development,BP
GO:0009303,0.01321621500180717,0.9973213467302287,5,33,rRNA transcription,BP
GO:0004003,0.013220860330639878,0.9979649015990698,4,21,ATP-dependent DNA helicase activity,MF
GO:0008026,0.013220860330639878,0.9979649015990698,4,21,ATP-dependent helicase activity,MF
GO:0070035,0.013220860330639878,0.9979649015990698,4,21,purine NTP-dependent helicase activity,MF
GO:0007059,0.013243351157626787,0.9929301390460817,23,319,chromosome segregation,BP
GO:0010659,0.013261096760976344,0.9967264439000846,6,55,cardiac muscle cell apoptotic process,BP
GO:0006378,0.013263781164989418,0.996773112176132,6,44,mRNA polyadenylation,BP
GO:0003229,0.013267877866765136,0.996316316200066,7,54,ventricular cardiac muscle tissue development,BP
GO:1901136,0.013295572126696943,0.9938588664055011,16,191,carbohydrate derivative catabolic process,BP
GO:0048016,0.013306905145658491,0.9962989335460066,7,55,inositol phosphate-mediated signaling,BP
GO:0090114,0.013316982189285757,0.9958780028731626,8,71,COPII-coated vesicle budding,BP
GO:0032388,0.013322171411817858,0.9936747092603065,17,213,positive regulation of intracellular transport,BP
GO:0043034,0.013335909211758428,0.9979711501974077,4,19,costamere,CC
GO:0014855,0.013343936685981952,0.9958566186651431,8,75,striated muscle cell proliferation,BP
GO:1902107,0.013355029513325824,0.9944161038243706,13,143,positive regulation of leukocyte differentiation,BP
GO:0045197,0.013393550126172445,0.9967402458654918,6,43,establishment or maintenance of epithelial cell apical/basal polarity,BP
GO:0044703,0.013405081712906943,0.9907511083316479,61,1009,multi-organism reproductive process,BP
GO:0016529,0.013448727864925328,0.9958298814845328,8,71,sarcoplasmic reticulum,CC
GO:0046039,0.013463948841040182,0.9972746499051248,5,31,GTP metabolic process,BP
GO:0007169,0.013466347730292878,0.9912809552840832,45,712,transmembrane receptor protein tyrosine kinase signaling pathway,BP
GO:0030658,0.013468449518704689,0.9937725991089388,16,188,transport vesicle membrane,CC
GO:0015267,0.013482539126533417,0.9919396603747115,33,456,channel activity,MF
GO:0090092,0.013485773187211687,0.993291503728791,19,240,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BP
GO:0086002,0.013523130291419848,0.9962313468503043,7,54,cardiac muscle cell action potential involved in contraction,BP
GO:0098685,0.013549984652953363,0.9954366847352724,9,82,Schaffer collateral - CA1 synapse,CC
GO:0045066,0.01355993736082655,0.9972339356613455,5,33,regulatory T cell differentiation,BP
GO:1904666,0.01356954551332886,0.9978822437673341,4,22,regulation of ubiquitin protein ligase activity,BP
GO:0030667,0.013573620176355806,0.9928540518578309,22,296,secretory granule membrane,CC
GO:0071985,0.013583064221178432,0.9972280332282044,5,33,multivesicular body sorting pathway,BP
GO:0015855,0.013587446499515154,0.9995418164309395,2,4,pyrimidine nucleobase transport,BP
GO:0036499,0.01360372187110075,0.9978881047043543,4,21,PERK-mediated unfolded protein response,BP
GO:0010574,0.013603783900426597,0.9972152965467543,5,34,regulation of vascular endothelial growth factor production,BP
GO:0048863,0.013624522429529757,0.9930795655889961,20,254,stem cell differentiation,BP
GO:0048156,0.013641213845433894,0.996655277715046,6,45,tau protein binding,MF
GO:0071398,0.013652265713258798,0.9961751137218212,7,57,cellular response to fatty acid,BP
GO:0032456,0.01367589099256001,0.9966449056371973,6,45,endocytic recycling,BP
GO:0002920,0.013695514585243942,0.9957333853619291,8,73,regulation of humoral immune response,BP
GO:0099186,0.01369723597087153,0.9986613296907485,3,11,structural constituent of postsynapse,MF
GO:0042255,0.013784384041039661,0.9961152406220811,7,61,ribosome assembly,BP
GO:0097060,0.013785039264442064,0.9918879009589135,31,431,synaptic membrane,CC
GO:0098901,0.013788942631716178,0.9971834489530609,5,32,regulation of cardiac muscle cell action potential,BP
GO:0031369,0.013796147234089045,0.9971816074019525,5,32,translation initiation factor binding,MF
GO:0060415,0.013815091813688719,0.9953352367603348,9,81,muscle tissue morphogenesis,BP
GO:0019903,0.013847481399081521,0.994187023859099,13,140,protein phosphatase binding,MF
GO:0098589,0.013877888678526433,0.992453640609042,24,328,membrane region,CC
GO:0036021,0.013878960959987557,0.9994524975850008,2,5,endolysosome lumen,CC
GO:0097242,0.013902363982547294,0.9971247046565141,5,36,amyloid-beta clearance,BP
GO:1901798,0.013908757440023962,0.9978132925978693,4,22,positive regulation of signal transduction by p53 class mediator,BP
GO:0022803,0.013926265577921666,0.99165407890038,33,457,passive transmembrane transporter activity,MF
GO:0060997,0.013962527393120037,0.9960708418895733,7,57,dendritic spine morphogenesis,BP
GO:0006082,0.013963254021831706,0.9901231140469754,69,1187,organic acid metabolic process,BP
GO:0000070,0.013964242853796034,0.994117188944083,13,151,mitotic sister chromatid segregation,BP
GO:0001776,0.013990552091670827,0.9952552150575682,9,85,leukocyte homeostasis,BP
GO:1902916,0.013991726760735726,0.9985936812694399,3,12,positive regulation of protein polyubiquitination,BP
GO:0031663,0.014000185646302959,0.9960539839883654,7,58,lipopolysaccharide-mediated signaling pathway,BP
GO:0030315,0.014024817923727811,0.9960733157908614,7,52,T-tubule,CC
GO:0030950,0.014025662456833038,0.9985889876927696,3,12,establishment or maintenance of actin cytoskeleton polarity,BP
GO:0016491,0.01404491974879631,0.9908800916828647,45,728,oxidoreductase activity,MF
GO:0007219,0.014073115804808474,0.9934556088784858,16,193,Notch signaling pathway,BP
GO:0005684,0.01409730512222844,0.9952030541237278,9,89,U2-type spliceosomal complex,CC
GO:0016574,0.014117888160367915,0.9965121727479505,6,45,histone ubiquitination,BP
GO:0001101,0.014160104407190706,0.9921816959025573,25,342,response to acid chemical,BP
GO:0006809,0.014201443747013062,0.9955379962503725,8,76,nitric oxide biosynthetic process,BP
GO:0060008,0.014203589635608827,0.9977813936004931,4,20,Sertoli cell differentiation,BP
GO:0034205,0.01421028255538585,0.9970591114399805,5,34,amyloid-beta formation,BP
GO:0006297,0.014224157193053918,0.9977364609957344,4,23,"nucleotide-excision repair, DNA gap filling",BP
GO:0071479,0.014283582994995877,0.99552288292216,8,71,cellular response to ionizing radiation,BP
GO:0000777,0.014285615436977709,0.9947868226628165,10,105,condensed chromosome kinetochore,CC
GO:0043194,0.014293897857258464,0.9977798783500552,4,19,axon initial segment,CC
GO:0050706,0.014337222130911043,0.9964403741440038,6,46,regulation of interleukin-1 beta secretion,BP
GO:0045773,0.01434002477312395,0.9964570761832627,6,43,positive regulation of axon extension,BP
GO:0099175,0.014351397967476462,0.9947760447131244,10,97,regulation of postsynapse organization,BP
GO:0060292,0.01435522191555742,0.99704700074809,5,31,long-term synaptic depression,BP
GO:0002067,0.014370981593890785,0.9964415892789019,6,44,glandular epithelial cell differentiation,BP
GO:0032722,0.014375576126510924,0.9959269800661966,7,58,positive regulation of chemokine production,BP
GO:0032793,0.014424940808087153,0.9977363788295206,4,20,positive regulation of CREB transcription factor activity,BP
GO:0016042,0.014444752968943184,0.9921153943212134,24,332,lipid catabolic process,BP
GO:0051290,0.0144607173550505,0.9963739717251968,6,52,protein heterotetramerization,BP
GO:0031429,0.01446427806105414,0.9994167543798648,2,5,box H/ACA snoRNP complex,CC
GO:0034513,0.01446427806105414,0.9994167543798648,2,5,box H/ACA snoRNA binding,MF
GO:0043388,0.014550062974056123,0.9958677093464655,7,58,positive regulation of DNA binding,BP
GO:0002262,0.014562289778595658,0.9938368328455169,13,147,myeloid cell homeostasis,BP
GO:0071888,0.014562972528399307,0.9985140899581099,3,12,macrophage apoptotic process,BP
GO:0043666,0.014605120602249859,0.9943497216278765,11,116,regulation of phosphoprotein phosphatase activity,BP
GO:0045665,0.014606629374312615,0.9928305876286186,18,224,negative regulation of neuron differentiation,BP
GO:0051896,0.014633007871135043,0.9928037985252364,18,241,regulation of protein kinase B signaling,BP
GO:0045918,0.014635219597266996,0.9994061652798814,2,5,negative regulation of cytolysis,BP
GO:0034061,0.014664919630340615,0.9969490163323635,5,33,DNA polymerase activity,MF
GO:0016281,0.014692011765401816,0.9984711689301506,3,13,eukaryotic translation initiation factor 4F complex,CC
GO:0032469,0.014703671270508891,0.9976496727105643,4,22,endoplasmic reticulum calcium ion homeostasis,BP
GO:0031398,0.014730032040820188,0.9942943283496399,11,116,positive regulation of protein ubiquitination,BP
GO:1902750,0.014806044078637063,0.9945669016621159,10,105,negative regulation of cell cycle G2/M phase transition,BP
GO:0034308,0.014828408750222205,0.994922238155621,9,85,primary alcohol metabolic process,BP
GO:0006695,0.014898932329829776,0.9952813429617319,8,75,cholesterol biosynthetic process,BP
GO:0031334,0.014916033138842821,0.9923468704813746,20,266,positive regulation of protein complex assembly,BP
GO:0031536,0.014949005969233393,0.9993865524877992,2,5,positive regulation of exit from mitosis,BP
GO:0042771,0.014949472413254793,0.9962598387956728,6,45,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,BP
GO:0043178,0.014952609135109835,0.9948725898982482,9,85,alcohol binding,MF
GO:0051412,0.014956585567810649,0.9976114200359609,4,21,response to corticosterone,BP
GO:0019418,0.014961902947733785,0.9993857415528037,2,5,sulfide oxidation,BP
GO:0070221,0.014961902947733785,0.9993857415528037,2,5,"sulfide oxidation, using sulfide:quinone oxidoreductase",BP
GO:0000109,0.014968472494210407,0.9984568479902676,3,12,nucleotide-excision repair complex,CC
GO:0046633,0.014991533573720824,0.9968726114105062,5,32,alpha-beta T cell proliferation,BP
GO:0010960,0.01499204861176106,0.9984535011302336,3,12,magnesium ion homeostasis,BP
GO:1900376,0.015004508520675877,0.9984517314962549,3,12,regulation of secondary metabolite biosynthetic process,BP
GO:0060390,0.015009730360927075,0.9975859291559405,4,22,regulation of SMAD protein signal transduction,BP
GO:1990948,0.015054074140527493,0.9993799349693929,2,5,ubiquitin ligase inhibitor activity,MF
GO:0002474,0.015080986806768976,0.9948105117150091,9,89,antigen processing and presentation of peptide antigen via MHC class I,BP
GO:0070542,0.015154958586670278,0.9947887610982248,9,86,response to fatty acid,BP
GO:0051457,0.015170983354794804,0.9975521806905252,4,22,maintenance of protein location in nucleus,BP
GO:0001786,0.015212224786267596,0.9956460153764215,7,57,phosphatidylserine binding,MF
GO:0019725,0.015264182730811796,0.9894958726289044,58,964,cellular homeostasis,BP
GO:1902914,0.015269756245651543,0.9975314531622024,4,22,regulation of protein polyubiquitination,BP
GO:0050435,0.015304304946124125,0.9961394152973531,6,47,amyloid-beta metabolic process,BP
