category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0030900,1.9915620917527472e-5,0.9999915668214218,37,379,forebrain development,BP
GO:0010720,2.0536412495544776e-5,0.999990366922831,47,546,positive regulation of cell development,BP
GO:0048489,2.058487085428235e-5,0.9999940106666341,20,151,synaptic vesicle transport,BP
GO:0097480,2.058487085428235e-5,0.9999940106666341,20,151,establishment of synaptic vesicle localization,BP
GO:0044389,2.1121967108282437e-5,0.9999918003304815,31,308,ubiquitin-like protein ligase binding,MF
GO:0090305,2.1271859580850916e-5,0.9999918869875767,30,295,nucleic acid phosphodiester bond hydrolysis,BP
GO:0010631,2.1382456580074522e-5,0.9999916646841807,31,341,epithelial cell migration,BP
GO:1903311,2.1679324185460124e-5,0.9999914240340836,32,324,regulation of mRNA metabolic process,BP
GO:0007163,2.1731449533681762e-5,0.9999927594926232,24,210,establishment or maintenance of cell polarity,BP
GO:0007623,2.304055803520223e-5,0.9999922997252106,24,207,circadian rhythm,BP
GO:0046914,2.319308177368529e-5,0.9999869622580869,78,1068,transition metal ion binding,MF
GO:0048729,2.3947737778338178e-5,0.999987941094907,55,665,tissue morphogenesis,BP
GO:0051046,2.431969840454029e-5,0.9999872242575943,62,803,regulation of secretion,BP
GO:0030684,2.4586778816547357e-5,0.9999950604656445,13,76,preribosome,CC
GO:0098542,2.4725371962127892e-5,0.9999887753611342,42,496,defense response to other organism,BP
GO:0001525,2.4856188057865803e-5,0.9999883648851233,45,574,angiogenesis,BP
GO:0090132,2.554738834113431e-5,0.9999899420081091,31,344,epithelium migration,BP
GO:0044297,2.5838392122965492e-5,0.9999875994748374,48,560,cell body,CC
GO:0051259,2.584185371710278e-5,0.9999877565186641,47,563,protein complex oligomerization,BP
GO:0033002,2.585165516793931e-5,0.9999912508216541,24,233,muscle cell proliferation,BP
GO:0045088,2.600160597877568e-5,0.9999884146995603,40,447,regulation of innate immune response,BP
GO:0043900,2.6390358613936964e-5,0.999988648753146,37,405,regulation of multi-organism process,BP
GO:0001655,2.7332302169979914e-5,0.9999888870763973,33,329,urogenital system development,BP
GO:1905114,2.7767886754039237e-5,0.9999863975372365,51,619,cell surface receptor signaling pathway involved in cell-cell signaling,BP
GO:0007346,2.79440833261055e-5,0.9999862940261928,51,649,regulation of mitotic cell cycle,BP
GO:0030424,2.7952796866414284e-5,0.9999863109565473,51,604,axon,CC
GO:0019901,2.813447185883854e-5,0.999985929128465,53,648,protein kinase binding,MF
GO:0032386,2.8234587440344623e-5,0.9999876620204605,38,420,regulation of intracellular transport,BP
GO:0043542,2.82360423581415e-5,0.9999901149322221,25,263,endothelial cell migration,BP
GO:0050821,2.876624789806985e-5,0.9999910841494566,21,173,protein stabilization,BP
GO:0000186,3.007905572243892e-5,0.9999949283577947,11,53,activation of MAPKK activity,BP
GO:0036473,3.0472846143559518e-5,0.9999932192871662,14,93,cell death in response to oxidative stress,BP
GO:0050851,3.1002863269785435e-5,0.9999891382588723,25,231,antigen receptor-mediated signaling pathway,BP
GO:0001505,3.2314033119374704e-5,0.9999865318351794,34,352,regulation of neurotransmitter levels,BP
GO:0097278,3.257389075200521e-5,0.9999987838399006,5,10,complement-dependent cytotoxicity,BP
GO:0048511,3.260349075888152e-5,0.9999872681377172,30,294,rhythmic process,BP
GO:0071222,3.387208016802167e-5,0.9999886857021216,23,204,cellular response to lipopolysaccharide,BP
GO:0043005,3.533412701318896e-5,0.9999788880922001,92,1307,neuron projection,CC
GO:0010876,3.534589624915617e-5,0.9999847618452189,36,397,lipid localization,BP
GO:0003006,3.5422862446458665e-5,0.9999820050877701,54,668,developmental process involved in reproduction,BP
GO:1903827,3.558644577652034e-5,0.9999832665079698,44,520,regulation of cellular protein localization,BP
GO:0048660,3.574475259008386e-5,0.999989475017491,19,167,regulation of smooth muscle cell proliferation,BP
GO:0042325,3.5966814177883825e-5,0.9999777717953257,106,1602,regulation of phosphorylation,BP
GO:0051262,3.599543097505313e-5,0.999989024012887,20,169,protein tetramerization,BP
GO:0045071,3.647727977235586e-5,0.9999936341901009,11,59,negative regulation of viral genome replication,BP
GO:0090130,3.753389073944371e-5,0.9999849012446017,31,350,tissue migration,BP
GO:0071496,3.7810855480845226e-5,0.9999843456878958,33,339,cellular response to external stimulus,BP
GO:0048589,3.81435647855132e-5,0.9999806893976254,53,663,developmental growth,BP
GO:0048027,3.9103656668042894e-5,0.9999964387966934,7,25,mRNA 5'-UTR binding,MF
GO:0019083,4.017069849335538e-5,0.99998762336869,20,177,viral transcription,BP
GO:1904018,4.0419217660578736e-5,0.9999862780579879,23,226,positive regulation of vasculature development,BP
GO:0043632,4.0425084827323856e-5,0.9999797091878027,51,634,modification-dependent macromolecule catabolic process,BP
GO:0006511,4.052138749801913e-5,0.9999798648133399,50,617,ubiquitin-dependent protein catabolic process,BP
GO:0043488,4.054502524419335e-5,0.9999871087846879,21,177,regulation of mRNA stability,BP
GO:0030100,4.092708234499429e-5,0.9999843869613639,28,280,regulation of endocytosis,BP
GO:0072001,4.159235179778741e-5,0.9999835381663844,30,292,renal system development,BP
GO:0006949,4.189590124923798e-5,0.9999926330504829,11,55,syncytium formation,BP
GO:0034660,4.1946060160604317e-5,0.9999797718075802,46,561,ncRNA metabolic process,BP
GO:0033267,4.202126992318786e-5,0.9999817490357914,36,381,axon part,CC
GO:0043254,4.28605725629488e-5,0.9999804363078498,40,462,regulation of protein complex assembly,BP
GO:0043549,4.310715591294344e-5,0.9999765550060897,65,864,regulation of kinase activity,BP
GO:0007548,4.354128366482528e-5,0.9999833611192478,28,266,sex differentiation,BP
GO:0048659,4.3777231196163706e-5,0.9999869018674331,19,169,smooth muscle cell proliferation,BP
GO:0009612,4.378881004035131e-5,0.9999847342309766,24,210,response to mechanical stimulus,BP
GO:0051099,4.564685406973651e-5,0.999985359169675,21,178,positive regulation of binding,BP
GO:0042542,4.60554369394948e-5,0.9999867715840463,18,144,response to hydrogen peroxide,BP
GO:0001837,4.61105420672541e-5,0.9999867813411321,18,139,epithelial to mesenchymal transition,BP
GO:0051650,4.6574617921023396e-5,0.9999817633587432,29,287,establishment of vesicle localization,BP
GO:0006605,4.748100435065951e-5,0.9999789353854497,37,429,protein targeting,BP
GO:0071216,4.811509737816538e-5,0.9999826540858852,25,235,cellular response to biotic stimulus,BP
GO:2001233,4.864538419620944e-5,0.999978681277321,36,402,regulation of apoptotic signaling pathway,BP
GO:0010564,4.8802902768989966e-5,0.9999741629099359,58,782,regulation of cell cycle process,BP
GO:0016788,4.896877923741771e-5,0.9999742427613086,57,734,"hydrolase activity, acting on ester bonds",MF
GO:0002768,5.007279672193835e-5,0.999978320921661,35,382,immune response-regulating cell surface receptor signaling pathway,BP
GO:0098687,5.0143392284888666e-5,0.9999792071273652,32,345,chromosomal region,CC
GO:0019941,5.053485032054721e-5,0.9999746591178926,50,623,modification-dependent protein catabolic process,BP
GO:0006909,5.058225620176644e-5,0.9999808540164254,27,266,phagocytosis,BP
GO:0003727,5.096212452427318e-5,0.9999881056080366,14,92,single-stranded RNA binding,MF
GO:0003730,5.2187299204867066e-5,0.9999878025143185,14,91,mRNA 3'-UTR binding,MF
GO:0036477,5.2433082869637175e-5,0.9999713044741849,64,839,somatodendritic compartment,CC
GO:0007015,5.286996279968563e-5,0.9999767422122814,36,396,actin filament organization,BP
GO:0061136,5.3159383458282824e-5,0.9999827527370807,21,180,regulation of proteasomal protein catabolic process,BP
GO:0033044,5.325764548595296e-5,0.9999781979025969,31,329,regulation of chromosome organization,BP
GO:0051093,5.351877816873255e-5,0.9999697361086753,71,1022,negative regulation of developmental process,BP
GO:0005543,5.3554982512741056e-5,0.9999758412528614,38,424,phospholipid binding,MF
GO:0043901,5.436102816511244e-5,0.9999829013742313,20,171,negative regulation of multi-organism process,BP
GO:0044451,5.4410629123461106e-5,0.9999684164494147,78,1120,nucleoplasm part,CC
GO:0043434,5.4702742392415506e-5,0.9999752817869754,38,434,response to peptide hormone,BP
GO:0010769,5.570909861010572e-5,0.9999775610206114,30,299,regulation of cell morphogenesis involved in differentiation,BP
GO:0046543,5.6783123734675116e-5,0.9999989454720987,4,6,development of secondary female sexual characteristics,BP
GO:0051347,5.683191843332615e-5,0.9999708776914188,52,649,positive regulation of transferase activity,BP
GO:0006213,5.684669317949391e-5,0.9999906787011743,10,50,pyrimidine nucleoside metabolic process,BP
GO:0097479,5.703187905404405e-5,0.9999820469636059,20,162,synaptic vesicle localization,BP
GO:0017016,5.793807877832707e-5,0.9999737559669308,38,428,Ras GTPase binding,MF
GO:0016197,5.800019820741136e-5,0.999979348274526,24,223,endosomal transport,BP
GO:0071219,5.850876031041134e-5,0.999979693504325,23,211,cellular response to molecule of bacterial origin,BP
GO:0001667,6.004683912638939e-5,0.9999730147376289,37,449,ameboidal-type cell migration,BP
GO:0001932,6.011591271899678e-5,0.9999629205095608,97,1454,regulation of protein phosphorylation,BP
GO:0044437,6.107714849459158e-5,0.9999702433719851,45,549,vacuolar part,CC
GO:0005788,6.170821488039738e-5,0.999974973076709,30,308,endoplasmic reticulum lumen,CC
GO:0030155,6.245958323033982e-5,0.9999677493373665,53,680,regulation of cell adhesion,BP
GO:0000209,6.262383530233824e-5,0.999974580291577,30,308,protein polyubiquitination,BP
GO:0016234,6.368101191506762e-5,0.9999858366840194,13,82,inclusion body,CC
GO:0002088,6.520257987603959e-5,0.9999854939985573,13,80,lens development in camera-type eye,BP
GO:0009411,6.592858574795831e-5,0.9999805357622189,18,141,response to UV,BP
GO:1990778,6.642285139899301e-5,0.9999729381130458,30,311,protein localization to cell periphery,BP
GO:0030198,6.652540443405105e-5,0.9999711647808578,34,368,extracellular matrix organization,BP
GO:0048145,6.680781170110368e-5,0.9999850540632872,13,83,regulation of fibroblast proliferation,BP
GO:0032607,6.74405186048457e-5,0.9999917992393779,8,30,interferon-alpha production,BP
GO:0002191,6.870048680195112e-5,1,3,3,cap-dependent translational initiation,BP
GO:0042177,6.88301139242242e-5,0.9999804726132079,17,130,negative regulation of protein catabolic process,BP
GO:0007264,6.889520046073918e-5,0.999965706181223,47,569,small GTPase mediated signal transduction,BP
GO:0061035,6.89313966183624e-5,0.9999857664843987,12,70,regulation of cartilage development,BP
GO:0032922,7.087699425360365e-5,0.9999865911869243,11,62,circadian regulation of gene expression,BP
GO:0044770,7.121814597312295e-5,0.9999641687029743,48,624,cell cycle phase transition,BP
GO:0051223,7.167078399409368e-5,0.9999626541107811,53,690,regulation of protein transport,BP
GO:0099503,7.211380525102906e-5,0.9999588833298959,70,983,secretory vesicle,CC
GO:0032648,7.25586686171654e-5,0.9999878029828666,10,48,regulation of interferon-beta production,BP
GO:0030879,7.286946964121864e-5,0.9999783123842951,18,141,mammary gland development,BP
GO:0051235,7.500749684317577e-5,0.9999687076644156,31,326,maintenance of location,BP
GO:0019216,7.552819155305648e-5,0.9999661355202134,36,408,regulation of lipid metabolic process,BP
GO:1903320,7.65519548831675e-5,0.9999722209725961,24,226,regulation of protein modification by small protein conjugation or removal,BP
GO:0006612,7.663726119537069e-5,0.999974352062921,21,199,protein targeting to membrane,BP
GO:0015934,7.675127175711148e-5,0.9999800140936906,15,119,large ribosomal subunit,CC
GO:0032103,7.71276357797955e-5,0.999968275499531,30,320,positive regulation of response to external stimulus,BP
GO:0097342,7.723174046934184e-5,0.9999984441996234,4,6,ripoptosome,CC
GO:0000932,7.75998523123707e-5,0.999982356944448,13,84,P-body,CC
GO:0071103,8.168299699636587e-5,0.9999668574543716,29,310,DNA conformation change,BP
GO:0010498,8.258698872152165e-5,0.999961054088368,40,474,proteasomal protein catabolic process,BP
GO:0019218,8.358129130438713e-5,0.9999769545186837,16,124,regulation of steroid metabolic process,BP
GO:0009896,8.381036624316284e-5,0.9999617608454227,37,422,positive regulation of catabolic process,BP
GO:2000278,8.391936158895604e-5,0.9999781024379364,15,108,regulation of DNA biosynthetic process,BP
GO:0061036,8.44164008184198e-5,0.9999892042200209,8,33,positive regulation of cartilage development,BP
GO:0002009,8.581608846560277e-5,0.9999575820826669,45,534,morphogenesis of an epithelium,BP
GO:0098590,8.70669668560437e-5,0.999947468624283,84,1196,plasma membrane region,CC
GO:1902949,8.949916789141649e-5,0.9999974681136916,4,8,positive regulation of tau-protein kinase activity,BP
GO:0031396,8.951949294353067e-5,0.9999688759663737,22,199,regulation of protein ubiquitination,BP
GO:0007520,9.12584757626951e-5,0.9999861074312103,9,41,myoblast fusion,BP
GO:0051241,9.139278055283304e-5,0.999944831959862,84,1286,negative regulation of multicellular organismal process,BP
GO:0007041,9.152214181182157e-5,0.9999759574376548,15,106,lysosomal transport,BP
GO:0043062,9.172210054130526e-5,0.999957958833927,37,422,extracellular structure organization,BP
GO:0044772,9.375460865799476e-5,0.9999533856463223,45,581,mitotic cell cycle phase transition,BP
GO:0050727,9.40686349270593e-5,0.9999578031809271,35,416,regulation of inflammatory response,BP
GO:0034612,9.511929739350054e-5,0.9999610599825217,29,309,response to tumor necrosis factor,BP
GO:1901653,9.720983941942851e-5,0.9999569411690359,34,384,cellular response to peptide,BP
GO:0045860,9.784621061060748e-5,0.9999517364377362,44,532,positive regulation of protein kinase activity,BP
GO:0001822,9.834538949460293e-5,0.9999604723603986,28,277,kidney development,BP
GO:0019882,9.867579964909953e-5,0.9999654169926634,22,204,antigen processing and presentation,BP
GO:0008187,9.899551649004333e-5,0.9999870389784403,8,33,poly-pyrimidine tract binding,MF
GO:0003690,1.0424183339625642e-4,0.9999398409457941,70,951,double-stranded DNA binding,MF
GO:0055085,1.0441890378141223e-4,0.9999334063534634,104,1580,transmembrane transport,BP
GO:0060070,1.0505742271565459e-4,0.9999552973136805,31,332,canonical Wnt signaling pathway,BP
GO:0071560,1.073866528440353e-4,0.9999591344110187,25,248,cellular response to transforming growth factor beta stimulus,BP
GO:1901615,1.0855052853487072e-4,0.9999461973140369,44,534,organic hydroxy compound metabolic process,BP
GO:0034762,1.1190882976348275e-4,0.9999434597591875,46,563,regulation of transmembrane transport,BP
GO:0090087,1.1238986036892695e-4,0.9999398632419113,54,720,regulation of peptide transport,BP
GO:0031267,1.1292622897443946e-4,0.9999470578312507,38,442,small GTPase binding,MF
GO:0000139,1.1297479852521632e-4,0.9999388441752469,56,733,Golgi membrane,CC
GO:0007269,1.1324835138777573e-4,0.9999623876344265,20,168,neurotransmitter secretion,BP
GO:0032508,1.1354877567777515e-4,0.9999695128046547,15,109,DNA duplex unwinding,BP
GO:0071214,1.1518920101671206e-4,0.9999507313541056,31,331,cellular response to abiotic stimulus,BP
GO:0104004,1.1518920101671206e-4,0.9999507313541056,31,331,cellular response to environmental stimulus,BP
GO:2000058,1.152002575308648e-4,0.9999643057115406,18,149,regulation of ubiquitin-dependent protein catabolic process,BP
GO:0008270,1.1530525713339522e-4,0.9999361456933067,60,805,zinc ion binding,MF
GO:0030260,1.161518133340641e-4,0.9999654969639467,17,134,entry into host cell,BP
GO:0044409,1.161518133340641e-4,0.9999654969639467,17,134,entry into host,BP
GO:0051806,1.161518133340641e-4,0.9999654969639467,17,134,entry into cell of other organism involved in symbiotic interaction,BP
GO:0051828,1.161518133340641e-4,0.9999654969639467,17,134,entry into other organism involved in symbiotic interaction,BP
GO:0055086,1.162696237950601e-4,0.999936581022025,57,781,nucleobase-containing small molecule metabolic process,BP
GO:0045596,1.1763907082024052e-4,0.9999365539996684,55,738,negative regulation of cell differentiation,BP
GO:0016485,1.1896784953434431e-4,0.9999533937391801,26,266,protein processing,BP
GO:0032269,1.2120538924622668e-4,0.999928657064875,73,1099,negative regulation of cellular protein metabolic process,BP
GO:0030136,1.2214861249562213e-4,0.9999591051781335,20,176,clathrin-coated vesicle,CC
GO:0043161,1.222139701402826e-4,0.9999437673184239,36,418,proteasome-mediated ubiquitin-dependent protein catabolic process,BP
GO:0099643,1.2374995976279228e-4,0.9999586081104381,20,169,signal release from synapse,BP
GO:0051648,1.2435687785962101e-4,0.9999483000868176,29,303,vesicle localization,BP
GO:0016604,1.2502393642525942e-4,0.9999316201089365,57,775,nuclear body,CC
GO:0072562,1.271010134202553e-4,0.999965378973392,15,116,blood microparticle,CC
GO:0032432,1.2716663057691803e-4,0.9999717985228979,12,74,actin filament bundle,CC
GO:0034599,1.2906283418371323e-4,0.9999471103792251,28,300,cellular response to oxidative stress,BP
GO:0005813,1.293316777202991e-4,0.9999364297566442,42,510,centrosome,CC
GO:0032970,1.298994103623063e-4,0.9999415553441088,34,383,regulation of actin filament-based process,BP
GO:0031647,1.3093871913325846e-4,0.999947348407942,27,278,regulation of protein stability,BP
GO:0045785,1.3095589155744087e-4,0.9999402904616213,35,397,positive regulation of cell adhesion,BP
GO:0003682,1.3200139859783494e-4,0.9999344545489735,43,528,chromatin binding,MF
GO:1990837,1.321494413101142e-4,0.9999246927788349,65,869,sequence-specific double-stranded DNA binding,MF
GO:0021955,1.3221273622647495e-4,0.9999817585147319,8,35,central nervous system neuron axonogenesis,BP
GO:0048675,1.3231588201877294e-4,0.999962077756808,16,120,axon extension,BP
GO:1904951,1.324606981313535e-4,0.9999373624888375,38,451,positive regulation of establishment of protein localization,BP
GO:0120114,1.387090839289727e-4,0.9999686568495961,12,83,Sm-like protein family complex,CC
GO:0006357,1.4314296976238153e-4,0.9998996727380334,161,2652,regulation of transcription by RNA polymerase II,BP
GO:0033674,1.4516777138293564e-4,0.9999257616194553,46,573,positive regulation of kinase activity,BP
GO:0008047,1.4641638430819694e-4,0.9999275808209962,42,517,enzyme activator activity,MF
GO:0035456,1.4697700573283073e-4,0.9999830032913554,7,28,response to interferon-beta,BP
GO:2000052,1.4713922398721914e-4,0.9999912650861009,5,13,positive regulation of non-canonical Wnt signaling pathway,BP
GO:0150034,1.4797417474385322e-4,0.9999389509835931,28,285,distal axon,CC
GO:0030532,1.4845190912117135e-4,0.9999689865534722,11,72,small nuclear ribonucleoprotein complex,CC
GO:0006869,1.486888855608804e-4,0.9999343919289272,32,362,lipid transport,BP
GO:0000792,1.508175068372271e-4,0.9999658451409006,12,76,heterochromatin,CC
GO:0000302,1.5137546311076025e-4,0.9999437217593768,23,228,response to reactive oxygen species,BP
GO:0010657,1.5334814939628146e-4,0.9999647378349479,12,91,muscle cell apoptotic process,BP
GO:0042273,1.551622110440978e-4,0.9999674935801635,11,70,ribosomal large subunit biogenesis,BP
GO:0005518,1.5670836323743975e-4,0.9999672573855729,11,67,collagen binding,MF
GO:0071356,1.5712871539386966e-4,0.9999360083934239,27,288,cellular response to tumor necrosis factor,BP
GO:0007017,1.5912616504027902e-4,0.9999125558806895,56,746,microtubule-based process,BP
GO:0048762,1.5965028573364405e-4,0.9999405270779018,23,218,mesenchymal cell differentiation,BP
GO:0048871,1.6269994316996637e-4,0.999920626194994,40,481,multicellular organismal homeostasis,BP
GO:0007050,1.6394544756356507e-4,0.999937257341531,24,236,cell cycle arrest,BP
GO:0004709,1.6548186388555232e-4,0.9999807606817008,7,26,MAP kinase kinase kinase activity,MF
GO:0030864,1.679458816257964e-4,0.9999584436865417,13,90,cortical actin cytoskeleton,CC
GO:0031099,1.6966678053400688e-4,0.9999398275831156,21,196,regeneration,BP
GO:0061061,1.7095609708210827e-4,0.9999092590005246,50,659,muscle structure development,BP
GO:0071559,1.7152862278247555e-4,0.9999326070321077,25,254,response to transforming growth factor beta,BP
GO:0010608,1.718867854688938e-4,0.9999041983723027,57,1098,posttranscriptional regulation of gene expression,BP
GO:0050852,1.7394876299567515e-4,0.9999400363745219,20,184,T cell receptor signaling pathway,BP
GO:0051129,1.777600612748739e-4,0.9999035260670045,53,723,negative regulation of cellular component organization,BP
GO:0045859,1.8208192523845018e-4,0.9998982671855059,58,788,regulation of protein kinase activity,BP
GO:0002274,1.833518625471375e-4,0.9999029641464288,49,647,myeloid leukocyte activation,BP
GO:0000768,1.8588061950756079e-4,0.9999643642306583,10,54,syncytium formation by plasma membrane fusion,BP
GO:0140253,1.8588061950756079e-4,0.9999643642306583,10,54,cell-cell fusion,BP
GO:0032481,1.8727576083118368e-4,0.9999565173000979,12,77,positive regulation of type I interferon production,BP
GO:0043394,1.8740190096749513e-4,0.9999726456774937,8,36,proteoglycan binding,MF
GO:1901800,1.9100802413729738e-4,0.9999489081206635,14,103,positive regulation of proteasomal protein catabolic process,BP
GO:0032813,1.9849023718872735e-4,0.9999659113657077,9,46,tumor necrosis factor receptor superfamily binding,MF
GO:0062012,1.9871990347367812e-4,0.9999049888258497,37,455,regulation of small molecule metabolic process,BP
GO:0043523,1.997013669978769e-4,0.9999262830768401,22,209,regulation of neuron apoptotic process,BP
GO:0016323,2.0080871083167243e-4,0.9999239838849282,23,217,basolateral plasma membrane,CC
GO:0043025,2.0081825883364388e-4,0.9999000536232495,41,494,neuronal cell body,CC
GO:0070613,2.0249479809996608e-4,0.9999422907234505,15,119,regulation of protein processing,BP
GO:0031331,2.0449266453065698e-4,0.9999081205987963,32,360,positive regulation of cellular catabolic process,BP
GO:0010038,2.0475642425678324e-4,0.999907980792587,32,362,response to metal ion,BP
GO:0042180,2.0487725217941546e-4,0.9999202352884569,24,248,cellular ketone metabolic process,BP
GO:0030665,2.0597779253125951e-4,0.9999444896183627,14,103,clathrin-coated vesicle membrane,CC
GO:0009416,2.0690874113552215e-4,0.9999111855449102,29,313,response to light stimulus,BP
GO:0021954,2.072033312920847e-4,0.9999512976997774,12,78,central nervous system neuron development,BP
GO:1903845,2.0723919726494788e-4,0.9999510995100707,12,82,negative regulation of cellular response to transforming growth factor beta stimulus,BP
GO:0071236,2.09443178263492e-4,0.9999342235901478,17,147,cellular response to antibiotic,BP
GO:0042641,2.107087181009074e-4,0.999950331411081,12,79,actomyosin,CC
GO:0051402,2.112283610028016e-4,0.999917723863911,24,237,neuron apoptotic process,BP
GO:0043269,2.113411885607316e-4,0.9998845499085327,53,693,regulation of ion transport,BP
GO:0050810,2.1204017647533663e-4,0.9999460376949154,13,95,regulation of steroid biosynthetic process,BP
GO:0031901,2.1234487573514987e-4,0.9999333738933431,17,141,early endosome membrane,CC
GO:0097413,2.1380313261139462e-4,0.9999923791235186,4,8,Lewy body,CC
GO:0006417,2.140043406765267e-4,0.9999032626019917,32,410,regulation of translation,BP
GO:0045137,2.1824843220200372e-4,0.9999168600343853,23,219,development of primary sexual characteristics,BP
GO:0002250,2.1844691970714536e-4,0.9998987800628159,34,393,adaptive immune response,BP
GO:1901216,2.236566196484687e-4,0.9999428029791142,13,94,positive regulation of neuron death,BP
GO:0050678,2.2504876013368822e-4,0.9998996146382234,31,366,regulation of epithelial cell proliferation,BP
GO:0010562,2.2645882876283241e-4,0.9998618427160013,77,1132,positive regulation of phosphorus metabolic process,BP
GO:0045937,2.2645882876283241e-4,0.9998618427160013,77,1132,positive regulation of phosphate metabolic process,BP
GO:0070555,2.2727585842494957e-4,0.9999174664162465,21,204,response to interleukin-1,BP
GO:0101031,2.318199760037321e-4,0.9999774437835939,6,21,chaperone complex,CC
GO:0045651,2.3309022606868426e-4,0.9999842625116844,5,14,positive regulation of macrophage differentiation,BP
GO:1903204,2.3601035836154127e-4,0.9999772263338971,6,20,negative regulation of oxidative stress-induced neuron death,BP
GO:0034704,2.376638332956723e-4,0.9999479128732903,11,66,calcium channel complex,CC
GO:1904874,2.3817767292592923e-4,0.9999834715781015,5,15,positive regulation of telomerase RNA localization to Cajal body,BP
GO:0051260,2.4233006930661805e-4,0.9998915757542469,31,349,protein homooligomerization,BP
GO:0003729,2.424835900567421e-4,0.999892217513509,30,475,mRNA binding,MF
GO:0042059,2.443286858190313e-4,0.9999566088975671,9,48,negative regulation of epidermal growth factor receptor signaling pathway,BP
GO:0000791,2.4450016983564656e-4,0.9999692248190122,7,28,euchromatin,CC
GO:0006446,2.476469419890128e-4,0.9999405649706957,12,79,regulation of translational initiation,BP
GO:0008289,2.505584802157644e-4,0.9998612352359075,54,731,lipid binding,MF
GO:0099568,2.5163169896993097e-4,0.9998732859922681,41,505,cytoplasmic region,CC
GO:0004706,2.5248436749862846e-4,0.9999905906901982,4,8,JUN kinase kinase kinase activity,MF
GO:1903317,2.527761065405335e-4,0.9999263569498292,15,121,regulation of protein maturation,BP
GO:0034249,2.5537952527191653e-4,0.9999113642925022,19,215,negative regulation of cellular amide metabolic process,BP
GO:0031625,2.555024127432657e-4,0.9998926264169843,27,290,ubiquitin protein ligase binding,MF
GO:0097305,2.5717473170801947e-4,0.9999006721536814,23,231,response to alcohol,BP
GO:0090261,2.6209558261045717e-4,0.9999972513914446,3,4,positive regulation of inclusion body assembly,BP
GO:0017156,2.625416419456049e-4,0.999912766074629,18,153,calcium ion regulated exocytosis,BP
GO:0032870,2.6323354088978026e-4,0.9998556424712794,52,698,cellular response to hormone stimulus,BP
GO:0030235,2.634063525186613e-4,0.9999900715325327,4,8,nitric-oxide synthase regulator activity,MF
GO:1903844,2.642920461220385e-4,0.999922673708263,15,121,regulation of cellular response to transforming growth factor beta stimulus,BP
GO:0008135,2.69224901880645e-4,0.9999344790960629,12,84,"translation factor activity, RNA binding",MF
GO:0046928,2.6993186041416944e-4,0.999925261815979,14,103,regulation of neurotransmitter secretion,BP
GO:0008610,2.7494350334726235e-4,0.9998489038129402,52,706,lipid biosynthetic process,BP
GO:0032392,2.7750303992127865e-4,0.9999185449786357,15,118,DNA geometric change,BP
GO:0097525,2.798087640495265e-4,0.9999424121328824,10,66,spliceosomal snRNP complex,CC
GO:0044255,2.8027670878035807e-4,0.9998305032861557,72,1064,cellular lipid metabolic process,BP
GO:1904869,2.8119920883072673e-4,0.9999883930656371,4,9,regulation of protein localization to Cajal body,BP
GO:1904871,2.8119920883072673e-4,0.9999883930656371,4,9,positive regulation of protein localization to Cajal body,BP
GO:0003735,2.8498005648039084e-4,0.9999006201255877,19,192,structural constituent of ribosome,MF
GO:0098827,2.863234179350748e-4,0.9998267289152161,72,1057,endoplasmic reticulum subcompartment,CC
GO:1901739,2.891858488507153e-4,0.9999706552322059,6,21,regulation of myoblast fusion,BP
GO:0046596,2.9299759239354744e-4,0.9999615281269012,7,30,regulation of viral entry into host cell,BP
GO:0010565,2.9557261823701597e-4,0.9998968654606266,19,181,regulation of cellular ketone metabolic process,BP
GO:0006470,2.9721259552397273e-4,0.9998694535879424,29,319,protein dephosphorylation,BP
GO:0051015,2.972144969958673e-4,0.9998899710127889,21,198,actin filament binding,MF
GO:0043393,2.9963683336534737e-4,0.9998858849913034,22,216,regulation of protein binding,BP
GO:0016581,3.0257257822609686e-4,0.9999778633734068,5,15,NuRD complex,CC
GO:0090545,3.0257257822609686e-4,0.9999778633734068,5,15,CHD-type complex,CC
GO:0097296,3.0355359892529095e-4,0.9999966497662216,3,4,activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,BP
GO:0031330,3.052710021020573e-4,0.9998751496185497,25,262,negative regulation of cellular catabolic process,BP
GO:0032651,3.132235530368871e-4,0.999922097026387,12,90,regulation of interleukin-1 beta production,BP
GO:0032652,3.146910051639998e-4,0.9999161299004843,13,102,regulation of interleukin-1 production,BP
GO:0032647,3.1470196384794505e-4,0.9999586700532122,7,28,regulation of interferon-alpha production,BP
GO:2000106,3.1555975904608513e-4,0.9999218902712568,12,83,regulation of leukocyte apoptotic process,BP
GO:0046332,3.1664490392959273e-4,0.9999218061529259,12,80,SMAD binding,MF
GO:0006457,3.176254602665741e-4,0.9998784032279772,22,221,protein folding,BP
GO:0009117,3.22327504082638e-4,0.9998237692572584,50,689,nucleotide metabolic process,BP
GO:0006397,3.2559305632650135e-4,0.9998352900746171,40,507,mRNA processing,BP
GO:0004672,3.2609410585529764e-4,0.9998266565635107,46,590,protein kinase activity,MF
GO:0051147,3.27577489930293e-4,0.9998883408297664,18,178,regulation of muscle cell differentiation,BP
