category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0090066,8.355895039516556e-6,0.9999977287223357,19,505,regulation of anatomical structure size,BP
GO:0010623,8.563766167532002e-6,0.9999998394056976,4,12,programmed cell death involved in cell development,BP
GO:0009636,8.783009862812614e-6,0.999997602717171,19,524,response to toxic substance,BP
GO:0042098,9.00242408479982e-6,0.999998561878586,11,184,T cell proliferation,BP
GO:0019882,9.022713087517109e-6,0.9999984033219652,12,223,antigen processing and presentation,BP
GO:0051338,9.172908372973059e-6,0.9999967246729174,28,974,regulation of transferase activity,BP
GO:0007169,9.256565440279808e-6,0.9999970821360995,23,720,transmembrane receptor protein tyrosine kinase signaling pathway,BP
GO:2000117,9.308506944414755e-6,0.999999043563528,8,92,negative regulation of cysteine-type endopeptidase activity,BP
GO:0051092,9.309754526291265e-6,0.9999986769904468,10,150,positive regulation of NF-kappaB transcription factor activity,BP
GO:0050817,9.534090949390565e-6,0.999997864586116,15,341,coagulation,BP
GO:0007599,9.618128539849256e-6,0.9999978442707698,15,340,hemostasis,BP
GO:0002371,9.682228472806071e-6,0.9999998126214242,4,12,dendritic cell cytokine production,BP
GO:0051172,9.767697810153808e-6,0.9999953924295333,52,2479,negative regulation of nitrogen compound metabolic process,BP
GO:0050777,9.769058865304266e-6,0.9999986039209378,10,150,negative regulation of immune response,BP
GO:0070663,9.781647744319555e-6,0.9999982550737846,12,222,regulation of leukocyte proliferation,BP
GO:0050768,9.788997177306594e-6,0.9999979446511602,14,296,negative regulation of neurogenesis,BP
GO:0007588,9.812715340962408e-6,0.9999991942638997,7,63,excretion,BP
GO:0040007,9.884881687249188e-6,0.9999964554453569,28,983,growth,BP
GO:0005581,9.955467480735168e-6,0.9999989704260891,8,87,collagen trimer,CC
GO:0051090,1.042877822761882e-5,0.9999973674576671,17,432,regulation of DNA-binding transcription factor activity,BP
GO:0071556,1.0439109975862645e-5,0.9999995830690048,5,26,integral component of lumenal side of endoplasmic reticulum membrane,CC
GO:0098553,1.0439109975862645e-5,0.9999995830690048,5,26,lumenal side of endoplasmic reticulum membrane,CC
GO:0007612,1.0686139057305263e-5,0.9999984579117397,10,147,learning,BP
GO:0009891,1.084123220056561e-5,0.9999950377919883,46,2021,positive regulation of biosynthetic process,BP
GO:0043090,1.0949643184808227e-5,0.9999995582880357,5,26,amino acid import,BP
GO:1903522,1.1177368756334562e-5,0.9999976245856622,14,298,regulation of blood circulation,BP
GO:0097191,1.1327965711785834e-5,0.9999979485654922,12,224,extrinsic apoptotic signaling pathway,BP
GO:0032269,1.1354036568159547e-5,0.9999958103059311,29,1114,negative regulation of cellular protein metabolic process,BP
GO:0010631,1.1890422998050825e-5,0.9999974507750499,14,351,epithelial cell migration,BP
GO:0051091,1.2045322400398114e-5,0.9999976077250066,13,261,positive regulation of DNA-binding transcription factor activity,BP
GO:0048863,1.2367978234644566e-5,0.9999975383201141,13,257,stem cell differentiation,BP
GO:0007187,1.238865649779656e-5,0.9999975342661006,13,255,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",BP
GO:0007601,1.2748170140377368e-5,0.9999976646724292,12,220,visual perception,BP
GO:0090132,1.3183388556551416e-5,0.9999971466448261,14,354,epithelium migration,BP
GO:0009991,1.3228902729464906e-5,0.9999962794175273,19,531,response to extracellular stimulus,BP
GO:0008528,1.3426282135123288e-5,0.9999980110936543,10,145,G protein-coupled peptide receptor activity,MF
GO:0051896,1.3472095450160985e-5,0.9999975108594288,12,244,regulation of protein kinase B signaling,BP
GO:0050714,1.3636474883920822e-5,0.9999972579607017,13,267,positive regulation of protein secretion,BP
GO:0033674,1.367746053506585e-5,0.9999959927843279,20,573,positive regulation of kinase activity,BP
GO:0007249,1.388719536441381e-5,0.9999972019677722,13,270,I-kappaB kinase/NF-kappaB signaling,BP
GO:0005788,1.4028880335052596e-5,0.9999969545676463,14,308,endoplasmic reticulum lumen,CC
GO:0070371,1.4067097109264929e-5,0.9999969441323265,14,315,ERK1 and ERK2 cascade,BP
GO:0031324,1.421500810873379e-5,0.9999930186872926,54,2643,negative regulation of cellular metabolic process,BP
GO:1903779,1.4787442841775526e-5,0.9999986934817711,7,73,regulation of cardiac conduction,BP
GO:0010575,1.511978327080426e-5,0.9999993376689669,5,29,positive regulation of vascular endothelial growth factor production,BP
GO:0016525,1.5308201447880028e-5,0.9999979706722413,9,174,negative regulation of angiogenesis,BP
GO:0051960,1.5330783093666847e-5,0.9999944831943847,27,928,regulation of nervous system development,BP
GO:0022607,1.555011625819634e-5,0.9999920236768842,61,3104,cellular component assembly,BP
GO:0050953,1.555730478470149e-5,0.9999970892554696,12,224,sensory perception of light stimulus,BP
GO:0001935,1.5701221953540427e-5,0.99999761048606,10,192,endothelial cell proliferation,BP
GO:0045860,1.577873524479978e-5,0.9999955046721855,19,532,positive regulation of protein kinase activity,BP
GO:0031253,1.5804009453454624e-5,0.9999963010115522,15,348,cell projection membrane,CC
GO:0006629,1.620928848542612e-5,0.9999932741436477,35,1409,lipid metabolic process,BP
GO:0022407,1.6225127163871285e-5,0.999995968183102,16,402,regulation of cell-cell adhesion,BP
GO:0031326,1.634749216062728e-5,0.9999908705311227,79,4307,regulation of cellular biosynthetic process,BP
GO:0090130,1.653383885205428e-5,0.9999963456403077,14,360,tissue migration,BP
GO:0004668,1.6572524103579864e-5,0.999999900816603,3,5,protein-arginine deiminase activity,MF
GO:0018101,1.6572524103579864e-5,0.999999900816603,3,5,protein citrullination,BP
GO:0036414,1.6572524103579864e-5,0.999999900816603,3,5,histone citrullination,BP
GO:0005634,1.668066736793517e-5,0.9999898549735434,123,7809,nucleus,CC
GO:0035815,1.6851138053112712e-5,0.9999996061800194,4,14,positive regulation of renal sodium excretion,BP
GO:1901575,1.78469761174362e-5,0.9999915514123395,47,2176,organic substance catabolic process,BP
GO:0032479,1.7936440639220626e-5,0.9999975987921319,9,126,regulation of type I interferon production,BP
GO:0001504,1.7943675171452845e-5,0.9999987808081916,6,46,neurotransmitter uptake,BP
GO:0002479,1.8013265876981928e-05,0.9999983571852173,7,74,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",BP
GO:0070528,1.8371828139288682e-5,0.9999991616000937,5,29,protein kinase C signaling,BP
GO:2000697,1.845396465510244e-5,0.9999998854652334,3,5,negative regulation of epithelial cell differentiation involved in kidney development,BP
GO:0006082,1.953153766925249e-5,0.999992303377974,31,1194,organic acid metabolic process,BP
GO:0006836,1.95854545502407e-5,0.9999959218640004,13,268,neurotransmitter transport,BP
GO:0045335,1.9609829505791836e-5,0.9999973407636713,9,131,phagocytic vesicle,CC
GO:0004857,1.9658881963656483e-5,0.999995304905652,15,373,enzyme inhibitor activity,MF
GO:0032020,1.9851715841776538e-5,0.9999998498133323,3,6,ISG15-protein conjugation,BP
GO:0072511,1.9964734233543174e-5,0.9999944456851381,18,491,divalent inorganic cation transport,BP
GO:0032606,2.007051883047609e-5,0.999997272517761,9,128,type I interferon production,BP
GO:0051961,2.060814491069199e-5,0.9999953637482167,14,316,negative regulation of nervous system development,BP
GO:0008083,2.0673774525535294e-5,0.9999967648250543,10,164,growth factor activity,MF
GO:0042136,2.0764396057446177e-5,0.9999975982345664,8,105,neurotransmitter biosynthetic process,BP
GO:0002675,2.1153261666532523e-5,0.9999989975797262,5,31,positive regulation of acute inflammatory response,BP
GO:0004866,2.1176631998839982e-5,0.9999966713697349,10,173,endopeptidase inhibitor activity,MF
GO:0044271,2.1221605701380425e-5,0.9999877316215267,88,5000,cellular nitrogen compound biosynthetic process,BP
GO:0006959,2.130487866034559e-5,0.9999958711925944,12,254,humoral immune response,BP
GO:0010038,2.1390548773855124e-5,0.9999948558462854,15,364,response to metal ion,BP
GO:0002244,2.147005007614773e-5,0.9999966239325637,10,166,hematopoietic progenitor cell differentiation,BP
GO:0019372,2.1814369967701658e-5,0.9999994373288813,4,16,lipoxygenase pathway,BP
GO:0070207,2.223969199890098e-5,0.9999989310850913,5,32,protein homotrimerization,BP
GO:1901699,2.2323963288054205e-5,0.9999929885360692,21,649,cellular response to nitrogen compound,BP
GO:0030670,2.259909312606863e-5,0.9999978624972332,7,75,phagocytic vesicle membrane,CC
GO:0002573,2.2972167180118283e-5,0.999995925196617,11,203,myeloid leukocyte differentiation,BP
GO:0046113,2.3735089430614802e-5,0.9999998092476929,3,6,nucleobase catabolic process,BP
GO:0031394,2.393599638235864e-5,0.9999998070835707,3,6,positive regulation of prostaglandin biosynthetic process,BP
GO:0048037,2.4578146205918053e-5,0.9999930492356911,18,506,cofactor binding,MF
GO:0042590,2.5146197996491506e-5,0.9999975760632615,7,78,antigen processing and presentation of exogenous peptide antigen via MHC class I,BP
GO:1901360,2.5154387302034333e-5,0.9999847225877232,108,6750,organic cyclic compound metabolic process,BP
GO:0016324,2.538956270878332e-5,0.9999941764901867,14,319,apical plasma membrane,CC
GO:0002478,2.56394150947577e-5,0.999995878370853,10,172,antigen processing and presentation of exogenous peptide antigen,BP
GO:0051347,2.597158626380748e-5,0.9999917568757211,21,650,positive regulation of transferase activity,BP
GO:0002724,2.609718267345356e-5,0.9999987073298324,5,31,regulation of T cell cytokine production,BP
GO:0042692,2.6997968817419412e-5,0.9999933671049502,15,386,muscle cell differentiation,BP
GO:0048872,2.7238006896212106e-5,0.9999945900189515,12,246,homeostasis of number of cells,BP
GO:0017046,2.800377252599341e-5,0.9999979249528821,6,50,peptide hormone binding,MF
GO:0071900,2.810265717687294e-5,0.9999919679784436,18,515,regulation of protein serine/threonine kinase activity,BP
GO:1903531,2.8204941597693655e-5,0.9999948769265711,11,212,negative regulation of secretion by cell,BP
GO:0002793,2.8420036806355275e-5,0.9999938550277164,13,287,positive regulation of peptide secretion,BP
GO:0033198,2.8435499269822413e-5,0.9999985657618571,5,31,response to ATP,BP
GO:0044420,2.853927749148648e-5,0.9999978748528109,6,51,extracellular matrix component,CC
GO:0055038,2.939049657686696e-5,0.9999970962465906,7,78,recycling endosome membrane,CC
GO:0009889,3.0010038134915702e-5,0.9999829386979713,79,4386,regulation of biosynthetic process,BP
GO:0010574,3.006883418039156e-5,0.9999984498666173,5,34,regulation of vascular endothelial growth factor production,BP
GO:0061135,3.0361855113389385e-5,0.9999950137841691,10,180,endopeptidase regulator activity,MF
GO:0010469,3.0771448049825696e-5,0.9999949476269627,10,169,regulation of signaling receptor activity,BP
GO:0005509,3.1096316153237624e-5,0.9999896933402802,22,702,calcium ion binding,MF
GO:0033559,3.277544093086035e-5,0.9999959497261864,8,109,unsaturated fatty acid metabolic process,BP
GO:0050680,3.290273188891876e-5,0.9999951945922471,9,166,negative regulation of epithelial cell proliferation,BP
GO:0017144,3.30372236336818e-5,0.9999883815508551,24,848,drug metabolic process,BP
GO:1904724,3.337510327253512e-5,0.9999974297285683,6,55,tertiary granule lumen,CC
GO:0019838,3.382425698335318e-5,0.9999950717897347,9,137,growth factor binding,MF
GO:0015698,3.3860240647641406e-5,0.9999943767503922,10,169,inorganic anion transport,BP
GO:0002758,3.4127918171517e-5,0.9999924825824434,13,297,innate immune response-activating signal transduction,BP
GO:0043436,3.465652111626939e-5,0.9999861470077591,30,1174,oxoacid metabolic process,BP
GO:0031644,3.5245386545287084e-5,0.9999948359955162,9,138,regulation of neurological system process,BP
GO:0003823,3.554048478622304e-5,0.9999972388885473,6,53,antigen binding,MF
GO:0032655,3.6027097591820515e-5,0.9999971904860033,6,54,regulation of interleukin-12 production,BP
GO:0008016,3.674649059740214e-5,0.9999924672919196,12,252,regulation of heart contraction,BP
GO:0019884,3.707445358857764e-5,0.999993765639333,10,179,antigen processing and presentation of exogenous antigen,BP
GO:0071902,3.7152526228606574e-5,0.9999911653237342,14,334,positive regulation of protein serine/threonine kinase activity,BP
GO:0030662,3.7406728809891574e-5,0.9999937040392224,10,178,coated vesicle membrane,CC
GO:0030947,3.771059658553204e-5,0.9999979489456902,5,36,regulation of vascular endothelial growth factor receptor signaling pathway,BP
GO:0090185,3.79596504874925e-5,0.9999988558289215,4,17,negative regulation of kidney development,BP
GO:0032637,3.9344842354781266e-5,0.999995918299117,7,82,interleukin-8 production,BP
GO:0046633,3.937988738771053e-5,0.9999978573092106,5,33,alpha-beta T cell proliferation,BP
GO:0010573,4.002166140821376e-5,0.999997795651288,5,36,vascular endothelial growth factor production,BP
GO:0043551,4.114264484190388e-5,0.999996709394463,6,55,regulation of phosphatidylinositol 3-kinase activity,BP
GO:0043405,4.122264065505767e-5,0.9999900999926308,14,338,regulation of MAP kinase activity,BP
GO:0043434,4.294727265752669e-5,0.9999884050777778,16,438,response to peptide hormone,BP
GO:0043154,4.403559796350855e-5,0.9999953435845326,7,84,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,BP
GO:0031649,4.415729516236816e-5,0.9999986158204639,4,17,heat generation,BP
GO:0032412,4.519665838489079e-5,0.9999905256190357,12,260,regulation of ion transmembrane transporter activity,BP
GO:0032615,4.550937097068171e-5,0.9999962884835079,6,56,interleukin-12 production,BP
GO:0042940,4.61085635741938e-5,0.9999994869813102,3,7,D-amino acid transport,BP
GO:0006690,4.6547784753393216e-5,0.9999939401213215,8,115,icosanoid metabolic process,BP
GO:1902041,4.660797827983176e-5,0.9999961736243477,6,58,regulation of extrinsic apoptotic signaling pathway via death domain receptors,BP
GO:0044877,4.6802351393451355e-5,0.9999813006263122,29,1135,protein-containing complex binding,MF
GO:0007584,4.7727295394587384e-5,0.9999908021034671,11,219,response to nutrient,BP
GO:1902532,4.795089473340498e-5,0.9999856947591247,18,567,negative regulation of intracellular signal transduction,BP
GO:0035234,4.800164454941704e-5,0.9999994585747125,3,7,ectopic germ cell programmed cell death,BP
GO:0019935,4.8558534700082196e-5,0.9999906258956713,11,217,cyclic-nucleotide-mediated signaling,BP
GO:0002768,4.8990844637898756e-5,0.9999873083239679,15,393,immune response-regulating cell surface receptor signaling pathway,BP
GO:0090407,4.901779444970018e-5,0.9999837214402453,21,697,organophosphate biosynthetic process,BP
GO:0001911,4.903960709965468e-5,0.9999984029766558,4,18,negative regulation of leukocyte mediated cytotoxicity,BP
GO:0019752,4.912137236757756e-5,0.9999806773843881,28,1084,carboxylic acid metabolic process,BP
GO:0098661,4.920713972369193e-5,0.999993551546594,8,111,inorganic anion transmembrane transport,BP
GO:0002028,4.9562610743816195e-5,0.9999946594003162,7,84,regulation of sodium ion transport,BP
GO:0051130,4.990166009876965e-5,0.9999793025220592,31,1254,positive regulation of cellular component organization,BP
GO:0060284,5.047702440172768e-5,0.9999809005071673,26,953,regulation of cell development,BP
GO:0048002,5.0593337086166876e-5,0.9999911599894376,10,186,antigen processing and presentation of peptide antigen,BP
GO:0031901,5.1532983060846865e-5,0.9999920506157692,9,147,early endosome membrane,CC
GO:0033267,5.190737533555809e-5,0.9999864888245463,15,383,axon part,CC
GO:0012507,5.2380699404174383e-5,0.9999956075742461,6,58,ER to Golgi transport vesicle membrane,CC
GO:0043406,5.260970070094617e-5,0.9999887956028447,12,259,positive regulation of MAP kinase activity,BP
GO:0019001,5.297934167265855e-5,0.9999861793674232,15,392,guanyl nucleotide binding,MF
GO:0032561,5.297934167265855e-5,0.9999861793674232,15,392,guanyl ribonucleotide binding,MF
GO:0015711,5.343316099468457e-5,0.9999846007828261,17,482,organic anion transport,BP
GO:0019722,5.378118120877776e-5,0.999989495947202,11,219,calcium-mediated signaling,BP
GO:0005789,5.405952498046363e-5,0.9999786164558043,28,1075,endoplasmic reticulum membrane,CC
GO:0048608,5.485769414869326e-5,0.9999848810795514,16,431,reproductive structure development,BP
GO:0043542,5.4934632234846236e-5,0.9999891946500176,11,273,endothelial cell migration,BP
GO:0035924,5.536117196276496e-5,0.9999952668448063,6,68,cellular response to vascular endothelial growth factor stimulus,BP
GO:0014065,5.5743348050856566e-5,0.9999913105446614,9,148,phosphatidylinositol 3-kinase signaling,BP
GO:0062013,5.5892401514760147e-5,0.9999912753627087,9,153,positive regulation of small molecule metabolic process,BP
GO:0072577,5.6339927412187394e-5,0.9999951756259953,6,66,endothelial cell apoptotic process,BP
GO:0000786,5.682452843417402e-5,0.9999936821510887,7,105,nucleosome,CC
GO:0018193,5.73765667958643e-5,0.9999760179612351,31,1257,peptidyl-amino acid modification,BP
GO:0098827,5.742964563579787e-5,0.9999772016434284,28,1079,endoplasmic reticulum subcompartment,CC
GO:0045824,5.760750747593406e-5,0.9999950796720849,6,59,negative regulation of innate immune response,BP
GO:0070838,5.814366879073445e-5,0.9999831252447878,17,485,divalent metal ion transport,BP
GO:0042133,5.8408733701373407e-5,0.9999908298660982,9,153,neurotransmitter metabolic process,BP
GO:0061458,5.8689944480452594e-5,0.9999837294314365,16,434,reproductive system development,BP
GO:0002726,5.873186470725476e-5,0.9999979762820921,4,19,positive regulation of T cell cytokine production,BP
GO:0007417,5.9447901800562e-5,0.9999768072360385,27,1005,central nervous system development,BP
GO:0022898,5.997281713680508e-5,0.9999870410119185,12,268,regulation of transmembrane transporter activity,BP
GO:0042107,6.0027767981521096e-5,0.9999918728498,8,124,cytokine metabolic process,BP
GO:0035580,6.171141889219721e-5,0.9999946465472275,6,62,specific granule lumen,CC
GO:2001056,6.281604716236144e-5,0.9999900494386991,9,150,positive regulation of cysteine-type endopeptidase activity,BP
GO:0043271,6.323799138362319e-5,0.9999899582106938,9,158,negative regulation of ion transport,BP
GO:1903725,6.416632443729602e-5,0.9999927784790567,7,88,regulation of phospholipid metabolic process,BP
GO:0015293,6.451565407225766e-5,0.999989757486449,9,144,symporter activity,MF
GO:0031667,6.511666626670391e-5,0.9999809171408043,17,499,response to nutrient levels,BP
GO:0007605,6.543282549206558e-5,0.9999895902967895,9,145,sensory perception of sound,BP
GO:1904951,6.617127805265179e-5,0.9999814535261855,16,453,positive regulation of establishment of protein localization,BP
GO:0017111,6.726178135815092e-5,0.9999752294736074,24,856,nucleoside-triphosphatase activity,MF
GO:0044085,6.73589391014839e-5,0.9999630189601435,62,3342,cellular component biogenesis,BP
GO:0002218,6.820374690986281e-5,0.999983891800662,13,318,activation of innate immune response,BP
GO:0032103,6.983652837524448e-5,0.9999834635048948,13,322,positive regulation of response to external stimulus,BP
GO:0034763,6.993650463140097e-5,0.999990307784452,8,129,negative regulation of transmembrane transport,BP
GO:0061024,7.009747834004642e-5,0.9999747448351173,23,823,membrane organization,BP
GO:0031668,7.078856520660798e-5,0.9999844348964965,12,267,cellular response to extracellular stimulus,BP
GO:2001236,7.153061714065056e-5,0.999988464737778,9,154,regulation of extrinsic apoptotic signaling pathway,BP
GO:0046394,7.168676012356006e-5,0.999979763043495,16,462,carboxylic acid biosynthetic process,BP
GO:0016053,7.311513896391959e-5,0.9999793240488714,16,463,organic acid biosynthetic process,BP
GO:0045665,7.312194449098463e-5,0.9999852042179488,11,226,negative regulation of neuron differentiation,BP
GO:2001280,7.483918239024973e-5,0.999998951675386,3,8,positive regulation of unsaturated fatty acid biosynthetic process,BP
GO:0006633,7.556113259943706e-5,0.9999877063701201,9,163,fatty acid biosynthetic process,BP
GO:0042175,7.563823921663143e-5,0.9999694751514135,28,1097,nuclear outer membrane-endoplasmic reticulum membrane network,CC
GO:0002685,7.589698281308017e-5,0.9999860553104019,10,195,regulation of leukocyte migration,BP
GO:0051252,7.669741973706778e-5,0.9999561219931967,70,3802,regulation of RNA metabolic process,BP
GO:0000187,7.739665173372305e-5,0.9999873909861857,9,153,activation of MAPK activity,BP
GO:1902476,7.754062337125211e-5,0.9999910037651097,7,88,chloride transmembrane transport,BP
GO:0045121,7.901826565711657e-5,0.9999810632047159,13,316,membrane raft,CC
GO:0004854,7.908810263513092e-5,1,2,2,xanthine dehydrogenase activity,MF
GO:0009115,7.908810263513092e-5,1,2,2,xanthine catabolic process,BP
GO:0016726,7.908810263513092e-5,1,2,2,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor",MF
GO:0016810,7.941332882139251e-5,0.9999888086479347,8,123,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF
GO:0030168,8.065172918033123e-5,0.9999867891034642,9,153,platelet activation,BP
GO:0042581,8.078845316228583e-5,0.999986748820524,9,159,specific granule,CC
GO:0045597,8.110117693360013e-5,0.9999683855732834,26,991,positive regulation of cell differentiation,BP
GO:0005635,8.13115649644324e-5,0.9999767941516041,16,463,nuclear envelope,CC
GO:0051048,8.170127266387632e-5,0.9999832386191222,11,239,negative regulation of secretion,BP
GO:0031406,8.185580177513972e-5,0.9999848275015678,10,192,carboxylic acid binding,MF
GO:0000904,8.186704292751975e-5,0.9999709808904935,22,746,cell morphogenesis involved in differentiation,BP
GO:0098857,8.207297893747426e-5,0.999980255098503,13,317,membrane microdomain,CC
GO:0046718,8.22759040910511e-5,0.9999883523561943,8,121,viral entry into host cell,BP
GO:1902105,8.265303615662619e-5,0.9999815179878262,12,272,regulation of leukocyte differentiation,BP
GO:0007219,8.322918169571196e-5,0.9999845396079999,10,193,Notch signaling pathway,BP
GO:0034702,8.427051848281113e-5,0.9999796919874115,13,301,ion channel complex,CC
GO:0051222,8.458774252524345e-5,0.9999769642756547,15,415,positive regulation of protein transport,BP
GO:0002221,8.671639581665034e-5,0.9999838007787635,10,198,pattern recognition receptor signaling pathway,BP
GO:0043270,8.784854258115195e-5,0.9999802255165514,12,274,positive regulation of ion transport,BP
GO:0006692,8.804136793250135e-5,0.9999941764451907,5,43,prostanoid metabolic process,BP
GO:0006693,8.804136793250135e-5,0.9999941764451907,5,43,prostaglandin metabolic process,BP
GO:0008544,8.933364252489403e-5,0.9999742959181358,16,463,epidermis development,BP
GO:0031175,9.063445182725318e-5,0.9999644263019665,26,978,neuron projection development,BP
GO:0002474,9.229258122884744e-5,0.9999889508518434,7,95,antigen processing and presentation of peptide antigen via MHC class I,BP
GO:0032409,9.471928968139116e-5,0.9999784936255353,12,283,regulation of transporter activity,BP
GO:0043550,9.479375561407427e-5,0.9999910891049422,6,64,regulation of lipid kinase activity,BP
GO:0002369,9.498411094302305e-5,0.9999936511177703,5,40,T cell cytokine production,BP
GO:0030728,9.543046931064571e-5,0.9999962083016812,4,21,ovulation,BP
GO:1903506,9.606685611547322e-5,0.999945494246978,66,3548,regulation of nucleic acid-templated transcription,BP
GO:0031620,9.650737193381544e-5,0.9999985258998966,3,8,regulation of fever generation,BP
GO:0048010,9.696436693231899e-5,0.9999882935439558,7,96,vascular endothelial growth factor receptor signaling pathway,BP
GO:0072172,9.821566471026329e-5,0.9999984908083509,3,8,mesonephric tubule formation,BP
GO:0035813,9.844605918593827e-5,0.9999960565717331,4,21,regulation of renal sodium excretion,BP
GO:0044815,9.88087879555242e-5,0.9999879613526389,7,113,DNA packaging complex,CC
GO:0001228,9.98656555477849e-5,0.9999710095055262,16,437,"DNA-binding transcription activator activity, RNA polymerase II-specific",MF
GO:0002687,1.0153072221285713e-4,0.9999851527433443,8,128,positive regulation of leukocyte migration,BP
GO:0006725,1.0194401847090707e-4,0.9999355684898746,102,6525,cellular aromatic compound metabolic process,BP
GO:0060047,1.0249340804143814e-4,0.9999765347246174,12,281,heart contraction,BP
GO:0045944,1.0314992225478438e-4,0.9999561331435034,30,1202,positive regulation of transcription by RNA polymerase II,BP
GO:2001141,1.032411956200505e-4,0.999941272574298,66,3557,regulation of RNA biosynthetic process,BP
GO:0070555,1.0351121614863754e-4,0.9999802207268645,10,207,response to interleukin-1,BP
GO:0031342,1.0569861888566383e-4,0.9999956575078331,4,22,negative regulation of cell killing,BP
GO:0005249,1.0582764525847644e-4,0.9999870962232975,7,87,voltage-gated potassium channel activity,MF
GO:0035455,1.0693288246865777e-4,0.9999955934473744,4,22,response to interferon-alpha,BP
GO:0071222,1.0705588581570072e-4,0.9999794658676615,10,204,cellular response to lipopolysaccharide,BP
GO:1902914,1.0874134848504127e-4,0.9999954468261206,4,24,regulation of protein polyubiquitination,BP
GO:0070820,1.090735936453221e-4,0.9999813709080646,9,163,tertiary granule,CC
GO:0044255,1.1024311260873163e-4,0.9999553104737449,27,1073,cellular lipid metabolic process,BP
GO:0050767,1.1091783538360175e-4,0.9999587716103396,23,823,regulation of neurogenesis,BP
GO:0045637,1.1123318024664278e-4,0.9999763404657067,11,251,regulation of myeloid cell differentiation,BP
GO:0035809,1.1168536739417664e-4,0.9999953449744805,4,22,regulation of urine volume,BP
GO:0045621,1.1222540102260762e-4,0.9999861387153569,7,94,positive regulation of lymphocyte differentiation,BP
GO:0015800,1.1276257861533929e-4,0.999989037700204,6,66,acidic amino acid transport,BP
GO:0044070,1.159253206673033e-4,0.9999855998909566,7,95,regulation of anion transport,BP
GO:0098589,1.1602772223649892e-4,0.9999710761848309,13,329,membrane region,CC
GO:0030666,1.182669613628882e-4,0.9999795786623146,9,164,endocytic vesicle membrane,CC
GO:0044297,1.1891049006029842e-4,0.9999618669949898,18,564,cell body,CC
GO:0034764,1.2008958232035835e-4,0.9999766375088859,10,204,positive regulation of transmembrane transport,BP
GO:0072330,1.2107780957860667e-4,0.9999696669994432,13,342,monocarboxylic acid biosynthetic process,BP
GO:0030020,1.2295626097895025e-4,0.999991295449132,5,41,extracellular matrix structural constituent conferring tensile strength,MF
GO:0043177,1.2373488691386913e-4,0.9999758396330108,10,204,organic acid binding,MF
GO:0005911,1.2399563533095056e-4,0.9999632901129932,16,460,cell-cell junction,CC
GO:1901568,1.2448229964933728e-4,0.9999783440986145,9,168,fatty acid derivative metabolic process,BP
GO:0030217,1.2486833397980641e-4,0.9999731112980776,11,240,T cell differentiation,BP
GO:0009892,1.2982535596042037e-4,0.9999277463921877,59,3526,negative regulation of metabolic process,BP
GO:1901653,1.324300260445412e-4,0.9999643927218442,14,387,cellular response to peptide,BP
GO:0030234,1.3333845382531738e-4,0.9999463450795274,26,1031,enzyme regulator activity,MF
GO:0042832,1.3526875040299624e-4,0.9999940031040361,4,24,defense response to protozoan,BP
GO:0015291,1.3845236987690933e-4,0.9999698385363333,11,237,secondary active transmembrane transporter activity,MF
GO:0003015,1.3887090508070174e-4,0.9999671293903859,12,291,heart process,BP
GO:0030425,1.3949679572519772e-4,0.999953040195066,19,620,dendrite,CC
GO:0048771,1.4040212446845911e-4,0.9999751382124658,9,179,tissue remodeling,BP
GO:0001501,1.4121202913736867e-4,0.9999558341200063,17,517,skeletal system development,BP
GO:0071219,1.4138772266076864e-4,0.9999719133022893,10,211,cellular response to molecule of bacterial origin,BP
GO:0031392,1.4141056817392402e-4,0.9999971987618658,3,12,regulation of prostaglandin biosynthetic process,BP
GO:0035812,1.4296355748387297e-4,0.9999936045728797,4,23,renal sodium excretion,BP
GO:0051701,1.4438680705132115e-4,0.9999712492684499,10,209,interaction with host,BP
GO:0008509,1.4549525849485593e-4,0.9999628918274176,13,326,anion transmembrane transporter activity,MF
GO:0097447,1.457819970523862e-4,0.9999507525382948,19,622,dendritic tree,CC
GO:0050670,1.46580554814627e-4,0.9999707611907444,10,208,regulation of lymphocyte proliferation,BP
GO:0030658,1.5034830726989986e-4,0.9999699288367961,10,204,transport vesicle membrane,CC
GO:0048729,1.5120005743426762e-4,0.9999471016869438,20,671,tissue morphogenesis,BP
GO:0014740,1.5212100948640834e-4,1,2,2,negative regulation of muscle hyperplasia,BP
GO:0032147,1.5222186261639424e-4,0.999960980655555,13,334,activation of protein kinase activity,BP
GO:0035850,1.523307855626423e-4,0.9999886445831131,5,44,epithelial cell differentiation involved in kidney development,BP
GO:0032944,1.5253359764691484e-4,0.9999694201673854,10,209,regulation of mononuclear cell proliferation,BP
GO:0051897,1.529529583532106e-4,0.9999726151745293,9,176,positive regulation of protein kinase B signaling,BP
GO:0038061,1.5384188640342618e-4,0.9999724079522629,9,183,NIK/NF-kappaB signaling,BP
GO:0150034,1.5403580488368017e-4,0.9999631408139887,12,286,distal axon,CC
